strategy,model,feature_set,fold,n_train,n_test,accuracy,balanced_accuracy,precision,recall,f1,roc_auc
losato,nb,all,A03__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A03__A02,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A03__A03,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A04__A01,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A04__A02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A04__A03,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A05__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A05__A02,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A05__A03,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A06__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A06__A02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A06__A03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A07__A01,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A07__A02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A07__A03,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A08__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A08__A02,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A08__A03,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A09__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A09__A02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A09__A03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A10__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A10__A02,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A10__A03,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A11__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A11__A02,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A11__A03,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A12__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A12__A02,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A12__A03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A13__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A13__A02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A13__A03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A14__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A14__A02,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A14__A03,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A15__A01,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A15__A02,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A15__A03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A16__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A16__A02,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A16__A03,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A17__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A17__A02,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A17__A03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A19__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A19__A02,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A19__A03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A20__A01,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A20__A02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A20__A03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A21__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A21__A02,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A21__A03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A22__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A22__A02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A22__A03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A23__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A23__A02,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A23__A03,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A24__A01,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A24__A02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A24__A03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A25__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A25__A02,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A25__A03,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A27__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A27__A02,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,A27__A03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A28__A01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A28__A02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A28__A03,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,A30__A01,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A30__A02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,A30__A03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B01__B01,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B01__B02,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,B01__B03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B01__B04,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B02__B01,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B02__B02,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B02__B03,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B02__B04,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B03__B01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,B03__B02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B03__B03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B03__B04,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B06__B01,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B06__B02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B06__B03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B06__B04,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B07__B01,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B07__B02,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B07__B03,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B07__B04,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B08__B01,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B08__B02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B08__B03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B08__B04,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B09__B01,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B09__B02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B09__B03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B09__B04,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B10__B01,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B10__B02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B10__B03,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,B10__B04,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B12__B01,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B12__B02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B12__B03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B12__B04,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,B13__B01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,B13__B02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B13__B03,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,B13__B04,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,B14__B01,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B14__B02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B14__B03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B14__B04,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B15__B01,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B15__B02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B15__B03,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B15__B04,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B16__B01,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B16__B02,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B16__B03,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B16__B04,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B17__B01,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,B17__B02,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,B17__B03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B17__B04,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B18__B02,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B18__B03,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B18__B04,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B19__B01,144,1,0.0,,0.0,0.0,0.0,
losato,nb,all,B19__B02,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B19__B03,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,B19__B04,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B20__B01,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B20__B02,144,1,1.0,,1.0,1.0,1.0,
losato,nb,all,B20__B03,144,1,1.0,,0.0,0.0,0.0,
losato,nb,all,B20__B04,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A01__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A01__A02,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A01__A03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A03__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A03__A02,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A03__A03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A04__A01,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A04__A02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A04__A03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A05__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A05__A02,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A05__A03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A06__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A06__A02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A06__A03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A07__A01,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A07__A02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A07__A03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A08__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A08__A02,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A08__A03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A09__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A09__A02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A09__A03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A10__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A10__A02,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A10__A03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A11__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A11__A02,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A11__A03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A12__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A12__A02,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A12__A03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A13__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A13__A02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A13__A03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A14__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A14__A02,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A14__A03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A15__A01,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A15__A02,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A15__A03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A16__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A16__A02,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A16__A03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A17__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A17__A02,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A17__A03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A19__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A19__A02,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A19__A03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A20__A01,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A20__A02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A20__A03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A21__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A21__A02,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A21__A03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A22__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A22__A02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A22__A03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A23__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A23__A02,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A23__A03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A24__A01,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A24__A02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A24__A03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A25__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A25__A02,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A25__A03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A27__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A27__A02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A27__A03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A28__A01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A28__A02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A28__A03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,A30__A01,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A30__A02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,A30__A03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B01__B01,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B01__B02,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B01__B03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B01__B04,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B02__B01,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B02__B02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B02__B03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B02__B04,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B03__B01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B03__B02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B03__B03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B03__B04,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B06__B01,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B06__B02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B06__B03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B06__B04,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B07__B01,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B07__B02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B07__B03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B07__B04,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B08__B01,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B08__B02,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B08__B03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B08__B04,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B09__B01,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B09__B02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B09__B03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B09__B04,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B10__B01,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B10__B02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B10__B03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B10__B04,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B12__B01,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B12__B02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B12__B03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B12__B04,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B13__B01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B13__B02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B13__B03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B13__B04,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B14__B01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B14__B02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B14__B03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B14__B04,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B15__B01,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B15__B02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B15__B03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B15__B04,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B16__B01,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B16__B02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B16__B03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B16__B04,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B17__B01,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B17__B02,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B17__B03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B17__B04,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B18__B02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B18__B03,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B18__B04,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B19__B01,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B19__B02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B19__B03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B19__B04,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B20__B01,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B20__B02,144,1,1.0,,1.0,1.0,1.0,
losato,dummy,all,B20__B03,144,1,0.0,,0.0,0.0,0.0,
losato,dummy,all,B20__B04,144,1,1.0,,1.0,1.0,1.0,
